"Title","Publish Year","Authors","Rating","Image Uri","Amazon Uri","Content Uri","Content Type","Category Group Name","Category Name","Reflection"
"Antifragile: Things That Gain from Disorder (Incerto)","2014","Nassim Nicholas Taleb","0.00","http://ecx.images-amazon.com/images/I/41y%2B-2A1XZL._SX323_BO1,204,203,200_.jpg","http://www.amazon.com/gp/product/0812979680/ref=as_li_qf_sp_asin_il_tl?ie=UTF8&camp=1789&creative=9325&creativeASIN=0812979680&linkCode=as2&tag=businrepub06-20&linkId=7B6EO2QELSXA2WTL","","","Business Administration","Leadership and Management",""
"Give and Take: Why Helping Others Drives Our Success","2014","Adam M. Grant","0.00","http://ecx.images-amazon.com/images/I/41VatwrWCeL._SX325_BO1,204,203,200_.jpg","http://www.amazon.com/gp/product/0143124986/ref=as_li_qf_sp_asin_il_tl?ie=UTF8&camp=1789&creative=9325&creativeASIN=0143124986&linkCode=as2&tag=businrepub06-20&linkId=MYCIG32YR2TNX3UU","","","Business Administration","Leadership and Management",""
"Never Eat Alone, Expanded and Updated: And Other Secrets to Success, One Relationship at a Time Hardcover","2014","Keith Ferrazzi, Tahl Raz","0.00","http://ecx.images-amazon.com/images/I/41m9RrTptTL._SX327_BO1,204,203,200_.jpg","http://www.amazon.com/gp/product/0385346654/ref=as_li_qf_sp_asin_il_tl?ie=UTF8&camp=1789&creative=9325&creativeASIN=0385346654&linkCode=as2&tag=businrepub06-20&linkId=3VIDGIFHU2L2OHUM","","","Business Administration","Leadership and Management",""
"As a Man Thinketh","2014","James Allen","0.00","http://ecx.images-amazon.com/images/I/51BWQK8GiFL._SX331_BO1,204,203,200_.jpg","http://www.amazon.com/As-Man-Thinketh-James-Allen/dp/1503055361/ref=sr_1_1?s=books&ie=UTF8&qid=1439814665&sr=1-1&keywords=As+a+Man+Thinketh","","","Business Administration","Leadership and Management",""
"The Hard Thing About Hard Things: Building a Business When There Are No Easy Answers","2014","Ben Horowitz","0.00","http://ecx.images-amazon.com/images/I/51slqM2g3jL._SX329_BO1,204,203,200_.jpg","http://www.amazon.com/The-Hard-Thing-About-Things/dp/0062273205/ref=pd_sim_14_60?ie=UTF8&dpID=51slqM2g3jL&dpSrc=sims&preST=_AC_UL160_SR106%2C160_&refRID=08X2B633CTA7SNJ0PGT1","","","Business Administration","Leadership and Management",""
"Becoming a Technical Leader: An Organic Problem-Solving Approach","2014","Gerald M. Weinberg, Ken Orr","0.00","http://ecx.images-amazon.com/images/I/510T3Y9382L._SX327_BO1,204,203,200_.jpg","http://www.amazon.com/Becoming-Technical-Leader-Problem-Solving-Approach/dp/0932633021/ref=pd_sim_14_28?ie=UTF8&dpID=510T3Y9382L&dpSrc=sims&preST=_AC_UL160_SR105%2C160_&refRID=13NGTKX7T9NEVVYT8ZNF","","","Business Administration","Leadership and Management",""
"Zero to One: Notes on Start Ups, or How to Build the Future","2015","Peter, Masters, Blake Thiel","0.00","http://ecx.images-amazon.com/images/I/412hq8iLwKL._SX317_BO1,204,203,200_.jpg","http://www.amazon.com/Zero-One-Notes-Start-Future/dp/0753555204/ref=pd_sim_14_56?ie=UTF8&dpID=412hq8iLwKL&dpSrc=sims&preST=_AC_UL160_SR102%2C160_&refRID=08X2B633CTA7SNJ0PGT1","","","Business Administration","Leadership and Management",""
"Who Moved My Cheese?: An Amazing Way to Deal with Change in Your Work and in Your Life","1998","Spencer Johnson, Kenneth Blanchard","0.00","http://ecx.images-amazon.com/images/I/51fFDEkUyEL._SX321_BO1,204,203,200_.jpg","http://www.amazon.com/Who-Moved-My-Cheese-Amazing/dp/0399144463/ref=sr_1_1?s=books&ie=UTF8&qid=1439814841&sr=1-1&keywords=Who+Moved+My+Cheese%3F","","","Business Administration","Leadership and Management",""
"The Greatest Salesman in the World Mass Market","1983","Og Mandino","0.00","http://ecx.images-amazon.com/images/I/51JnXGWLgxL._SX301_BO1,204,203,200_.jpg","http://www.amazon.com/Greatest-Salesman-World-Og-Mandino/dp/055327757X/ref=sr_1_1?s=books&ie=UTF8&qid=1439815366&sr=1-1&keywords=The+Greatest+Salesman+in+the+World","","","Business Administration","Sales and Marketing",""
"How to Win Friends & Influence People","1998","Dale Carnegie","0.00","http://ecx.images-amazon.com/images/I/41%2B7Y%2BI2kTL._SX314_BO1,204,203,200_.jpg","http://www.amazon.com/gp/product/0671027034/ref=as_li_qf_sp_asin_il_tl?ie=UTF8&camp=1789&creative=9325&creativeASIN=0671027034&linkCode=as2&tag=businrepub06-20&linkId=KWTDBRRJY467M6ME","","","Business Administration","Sales and Marketing",""
"The Tipping Point: How Little Things Can Make a Big Difference","2002","Malcolm Gladwell","0.00","http://ecx.images-amazon.com/images/I/41sp6oWt1DL._SX320_BO1,204,203,200_.jpg","http://www.amazon.com/gp/product/0316346624/ref=as_li_qf_sp_asin_il_tl?ie=UTF8&camp=1789&creative=9325&creativeASIN=0316346624&linkCode=as2&tag=businrepub06-20&linkId=FL4IEO6SP352VG42","","","Business Administration","Sales and Marketing",""
"You, Inc.: The Art of Selling Yourself (Warner Business)","2011","Harry Beckwith, Christine Clifford","0.00","http://ecx.images-amazon.com/images/I/51t8PGsbcDL._SX325_BO1,204,203,200_.jpg","http://www.amazon.com/gp/product/0446695815/ref=as_li_qf_sp_asin_il_tl?ie=UTF8&camp=1789&creative=9325&creativeASIN=0446695815&linkCode=as2&tag=businrepub06-20&linkId=LVJP443MDJDWZKFX","","","Business Administration","Sales and Marketing",""
"Brand Against the Machine: How to Build Your Brand, Cut Through the Marketing Noise, and Stand Out from the Competition","2011","John Michael Morgan","0.00","http://ecx.images-amazon.com/images/I/41SIfdeXVlL._SX334_BO1,204,203,200_.jpg","http://www.amazon.com/gp/product/1118103521/ref=as_li_qf_sp_asin_il_tl?ie=UTF8&camp=1789&creative=9325&creativeASIN=1118103521&linkCode=as2&tag=businrepub06-20&linkId=YGHB2GX4JQDGQ5ZR","","","Business Administration","Sales and Marketing",""
"Monte Carlo Methods in Bayesian Computation (Springer Series in Statistics)","2000","Ming-Hui Chen, Qi-Man Shao, Joseph G. Ibrahim","0.00","http://ecx.images-amazon.com/images/I/414j5GbfTPL._SX327_BO1,204,203,200_.jpg","http://www.amazon.com/exec/obidos/ASIN/0387989358/leutheranalyt-20","","","Mathematics","Probability and Statistics",""
"A User's Guide to Measure Theoretic Probability","2001","David Pollard","0.00","http://ecx.images-amazon.com/images/I/41h7CajnGSL._SX348_BO1,204,203,200_.jpg","http://www.amazon.com/Theoretic-Probability-Statistical-Probabilistic-Mathematics/dp/0521002893/ref=sr_1_1?s=books&ie=UTF8&qid=1457877588&sr=1-1&keywords=A+User%27s+Guide+to+Measure+Theoretic+Probability+David+Pollard","","","Mathematics","Probability and Statistics",""
"Probability Theory: The Logic of Science","2003","E. T. Jaynes, G. Larry Bretthorst","0.00","http://ecx.images-amazon.com/images/I/41MZRPr2JEL._SX346_BO1,204,203,200_.jpg","http://www.amazon.com/exec/obidos/ASIN/0521592712/leutheranalyt-20","","","Mathematics","Probability and Statistics",""
"Stochastic Calculus for Finance I: The Binomial Asset Pricing Model (Springer Finance)","2004","Steven Shreve","0.00","http://ecx.images-amazon.com/images/I/41meHaSTe3L._SX329_BO1,204,203,200_.jpg","http://www.amazon.com/Stochastic-Calculus-Finance-Binomial-Springer/dp/0387249680/ref=pd_bxgy_14_img_2?ie=UTF8&refRID=125PCPGDFM1W87F00ZYE","","","Mathematics","Probability and Statistics",""
"Stochastic Calculus for Finance II: Continuous-Time Models (Springer Finance)","2004","Steven Shreve","0.00","http://ecx.images-amazon.com/images/I/41ruosmUL1L._SX328_BO1,204,203,200_.jpg","http://www.amazon.com/Stochastic-Calculus-Finance-II-Continuous-Time/dp/144192311X/ref=pd_bxgy_14_img_2?ie=UTF8&refRID=17993P9WVEJ9ZQDTQEH8","","","Mathematics","Probability and Statistics",""
"The Elements of Statistical Learning: Data Mining, Inference, and Prediction","2009","Trevor Hastie, Robert Tibshirani, Jerome Friedman","0.00","http://ecx.images-amazon.com/images/I/41LeU3HcBdL._SX320_BO1,204,203,200_.jpg","https://www.amazon.com/Elements-Statistical-Learning-Prediction-Statistics/dp/0387848576","","","Artificial Intelligence","Statistical Learning",""
"Probability and Statistics","2010","Morris H. DeGroot, Mark J. Schervish","0.00","http://ecx.images-amazon.com/images/I/517HnCGznHL._SX391_BO1,204,203,200_.jpg","http://www.amazon.com/gp/product/0321500466/ref=as_li_ss_tl?ie=UTF8&camp=1789&creative=390957&creativeASIN=0321500466&linkCode=as2&tag=bayesianinfer-20","","","Mathematics","Probability and Statistics",""
"Doing Bayesian Data Analysis: A Tutorial with R and BUGS","2011","John K. Kruschke","0.00","http://ecx.images-amazon.com/images/I/51W8hanmepL._SX402_BO1,204,203,200_.jpg","http://www.amazon.com/Doing-Bayesian-Data-Analysis-Tutorial/dp/0123814855/ref=pd_sim_14_6?ie=UTF8&refRID=0SQ58M3TBGE8ZSFJ6MVT","","","Mathematics","Probability and Statistics",""
"Introductory Statistics","2012","Neil A. Weiss","0.00","http://ecx.images-amazon.com/images/I/515v2Y8c3uL._SX392_BO1,204,203,200_.jpg","http://www.amazon.com/exec/obidos/ASIN/0321393619/antoniocangia-20/ref=nosim/","","","Mathematics","Probability and Statistics",""
"Discovering Statistics Using R","2012","Andy Field, Jeremy Miles, Zoe Field ","0.00","http://ecx.images-amazon.com/images/I/41M2PgYiZXL._SX366_BO1,204,203,200_.jpg","http://www.amazon.com/gp/product/1446200469/ref=as_li_ss_tl?ie=UTF8&camp=1789&creative=390957&creativeASIN=1446200469&linkCode=as2&tag=bayesianinfer-20","","","Mathematics","Probability and Statistics",""
"Bayesian Data Analysis, Third Edition (Chapman & Hall/CRC Texts in Statistical Science)","2013","Andrew Gelman, John B. Carlin, Hal S. Stern, David B. Dunson, Aki Vehtari, Donald B. Rubin","0.00","http://ecx.images-amazon.com/images/I/51mTTnd%2B7mL._SX325_BO1,204,203,200_.jpg","http://www.amazon.com/Bayesian-Analysis-Chapman-Statistical-Science/dp/1439840954/","","","Mathematics","Probability and Statistics",""
"Introduction to Topology: Third Edition (Dover Books on Mathematics)","1990","Bert Mendelson, Mathematics","0.00","http://ecx.images-amazon.com/images/I/41aRgMz4h5L._SX314_BO1,204,203,200_.jpg","http://www.amazon.com/gp/product/0486663523?ie=UTF8&tag=mathbbooks-20&link_code=as3&camp=211189&creative=373489&creativeASIN=0486663523","","","Mathematics","Graph Theory",""
"Graph Algorithms (Computer Software Engineering Series)","1999","Shimon Even","0.00","http://ecx.images-amazon.com/images/I/41m8AhFazeL._SX333_BO1,204,203,200_.jpg","http://www.amazon.com/dp/0914894218/?tag=stackoverfl08-20","","","Mathematics","Graph Theory",""
"Graphs, Algorithms, and Optimization (Discrete Mathematics and Its Applications)","2005","William Kocay, Donald L. Kreher","0.00","http://ecx.images-amazon.com/images/I/41MkrEqXl0L._SX310_BO1,204,203,200_.jpg","http://www.amazon.com/Algorithms-Optimization-Discrete-Mathematics-Applications/dp/1584883960/","","","Mathematics","Graph Theory",""
"Graph Theory: An Advanced Course","2011","Adrian Bondy","0.00","http://ecx.images-amazon.com/images/I/41rZJEbCJ6L._SX370_BO1,204,203,200_.jpg","http://www.amazon.com/Graph-Theory-Advanced-Course-Sep-2011/dp/B0108COTCY/ref=sr_1_fkmr0_2?s=books&ie=UTF8&qid=1439824333&sr=1-2-fkmr0&keywords=Graph+Theory++Authors%3A+Bondy%2C+Adrian%2C+Murty%2C+U.S.R.","","","Mathematics","Graph Theory",""
"Evolutionary Game Theory, Natural Selection, and Darwinian Dynamics","2005","Thomas L. Vincent, Joel S. Brown","0.00","http://ecx.images-amazon.com/images/I/4179b6NGtTL._SX330_BO1,204,203,200_.jpg","http://www.amazon.com/Evolutionary-Natural-Selection-Darwinian-Dynamics/dp/110740651X/ref=pd_sim_sbs_14_2?ie=UTF8&dpID=4179b6NGtTL&dpSrc=sims&preST=_AC_UL160_SR106%2C160_&refRID=130A0FFGNG7TRN5VJ5AQ","","","Mathematics","Game Theory",""
"Fundamentals of Evolutionary Game Theory and its Applications (Evolutionary Economics and Social Complexity Science)","2015","Jun Tanimoto","0.00","http://ecx.images-amazon.com/images/I/41zbEQA0evL._SX313_BO1,204,203,200_.jpg","http://www.amazon.com/Fundamentals-Evolutionary-Applications-Economics-Complexity/dp/4431549617/ref=sr_1_1?s=books&ie=UTF8&qid=1455968953&sr=1-1&keywords=amazon+fundamentals+of+evolutionary+game+theory","","","Mathematics","Game Theory",""
"Godel's Proof Revised Edition","2001"," Ernest Nagel, James Newman, Douglas R. Hofstadter (Editor, Foreword)","0.00","http://ecx.images-amazon.com/images/I/41g52mY8yvL._SX311_BO1,204,203,200_.jpg","http://www.amazon.com/G%C3%B6dels-Proof-Ernest-Nagel/dp/0814758371/ref=pd_sim_14_2?ie=UTF8&dpID=41g52mY8yvL&dpSrc=sims&preST=_AC_UL160_SR100%2C160_&refRID=16SN9D1ZYSJEBNN4G4SF","","","Mathematics","Miscellaneous",""
"Incompleteness: The Proof and Paradox of Kurt Gödel (Great Discoveries)","2006","Rebecca Goldstein","0.00","http://ecx.images-amazon.com/images/I/41O6WS6DWmL._SX334_BO1,204,203,200_.jpg","http://www.amazon.com/Incompleteness-Proof-Paradox-G%C3%B6del-Discoveries/dp/0393327604/ref=pd_sim_14_12?ie=UTF8&dpID=41O6WS6DWmL&dpSrc=sims&preST=_AC_UL160_SR108%2C160_&refRID=03R4PQNYJCCH9Z3R6T20","","","Mathematics","Miscellaneous",""
"Advanced Engineering Mathematics with Modeling Applications","2008","S. Graham Kelly","0.00","http://ecx.images-amazon.com/images/I/51yQ2iozOnL._SX335_BO1,204,203,200_.jpg","http://www.amazon.com/Advanced-Engineering-Mathematics-Modeling-Applications-ebook/dp/B005H6YEXQ/ref=sr_1_1?s=books&ie=UTF8&qid=1457877802&sr=1-1&keywords=Advanced+Engineering+Mathematics+with+Modeling+Applications+-+S.+Graham+Kelly+-2009","","","Mathematics","Miscellaneous",""
"A Primer For The Mathematics Of Financial Engineering","2011","Dan Stefanica","0.00","http://ecx.images-amazon.com/images/I/41KbRuKPxKL._SX331_BO1,204,203,200_.jpg","http://www.amazon.com/Mathematics-Financial-Engineering-Advanced-Background/dp/0979757622/ref=pd_bxgy_14_img_3?ie=UTF8&refRID=0Q9E68MTZ6YVXHZE2E6P","","","Mathematics","Miscellaneous",""
"Reinforcement Learning: an Introduction","1998"," Richard S Sutton,‎ AG Barto","0.00","https://images-na.ssl-images-amazon.com/images/I/51-7xL6UtpL._SX387_BO1,204,203,200_.jpg","https://www.amazon.com.au/Reinforcement-Learning-Introduction-Richard-Sutton/dp/0262193981/ref=tmm_hrd_swatch_0?_encoding=UTF8&qid=1526223945&sr=1-2","","","Artificial Intelligence","General",""
"Introduction to Game AI","2010","Neil Kirby","0.00","https://images-na.ssl-images-amazon.com/images/I/51Nmcl%2BZ74L._SX402_BO1,204,203,200_.jpg","https://www.amazon.com/Introduction-Game-AI-Neil-Kirby/dp/1598639986","","","Artificial Intelligence","AI for Games",""
"Deep Learning","2016"," Ian Goodfellow, Yoshua Bengio, Aaron Courville","0.00","https://images-na.ssl-images-amazon.com/images/I/61fim5QqaqL._SX373_BO1,204,203,200_.jpg","https://www.amazon.com/Deep-Learning-Adaptive-Computation-Machine/dp/0262035618/ref=sr_1_1?s=books&ie=UTF8&qid=1530709773&sr=1-1&keywords=deep+learning+ian+goodfellow","","","Artificial Intelligence","ANN & Deep Learning",""
"Learning Deep Architectures for AI ","2009","Yoshua Bengio ","0.00","https://images-na.ssl-images-amazon.com/images/I/31Qw%2BwbQ8oL._SX331_BO1,204,203,200_.jpg","https://www.amazon.com/Learning-Architectures-Foundations-Trends-Machine/dp/1601982941/ref=sr_1_2?s=books&ie=UTF8&qid=1530709944&sr=1-2&keywords=learning+deep+architecture+for+ai+yoshua+bengio","","","Artificial Intelligence","ANN & Deep Learning",""
"Neural Networks: A Comprehensive Foundation","1999","Simon Haykin","0.00","https://images-na.ssl-images-amazon.com/images/I/41tkSBu-EVL._SY498_BO1,204,203,200_.jpg","https://www.amazon.com/Neural-Networks-Comprehensive-Foundation-2nd/dp/0132733501","","","Artificial Intelligence","ANN & Deep Learning",""
"Advanced Analytics with Spark","2017","Sandy Ryza, Uri Laserson, Sean Owen, Josh Wills","0.00","https://images-na.ssl-images-amazon.com/images/I/51JEpI47vXL._SX379_BO1,204,203,200_.jpg","https://www.amazon.com/Advanced-Analytics-Spark-Patterns-Learning/dp/1491972955/ref=pd_lpo_sbs_14_t_0?_encoding=UTF8&psc=1&refRID=NER0KNB8BN2QW0B7YQF4","","","Artificial Intelligence","Data Science",""
"Algorithms for Data Science","2016","Brian Steele, John Chandler, Swarna Reddy","0.00","https://images-na.ssl-images-amazon.com/images/I/41zSkPmQHpL._SX341_BO1,204,203,200_.jpg","https://www.amazon.com/Algorithms-Data-Science-Brian-Steele/dp/3319457950","","","Artificial Intelligence","Data Science",""
"Algorithms on Strings, Trees, and Sequences","2007","Dan Gusfield","0.00","https://images-na.ssl-images-amazon.com/images/I/516b8Co9pCL._SX337_BO1,204,203,200_.jpg","https://www.amazon.com/Algorithms-Strings-Trees-Sequences-Computational/dp/0521585198","","","Artificial Intelligence","Data Science",""
"An Introduction to Data Science","2014","Jeffrey S. Saltz, Jeffrey M. Stanton","0.00","https://images-na.ssl-images-amazon.com/images/I/519WhgIUdKL._SX402_BO1,204,203,200_.jpg","https://www.amazon.com/Introduction-Data-Science-Jeffrey-Saltz/dp/150637753X","","","Artificial Intelligence","Data Science",""
"Big-Data Analytics and Cloud Computing","2015","Marcello Trovati, Richard Hill, Ashiq Anjum, Shao Ying Zhu, Lu Liu","0.00","https://images-na.ssl-images-amazon.com/images/I/51ZXEBp7mBL._SX331_BO1,204,203,200_.jpg","https://www.amazon.com/Big-Data-Analytics-Cloud-Computing-Applications/dp/3319253115","","","Artificial Intelligence","Data Science",""
"Data Mining and Analysis: Fundamental Concepts and Algorithms","2014","Mohammed J. Zaki, Wagner Meira Jr","0.00","https://images-na.ssl-images-amazon.com/images/I/51t6%2BBKvc2L._SX345_BO1,204,203,200_.jpg","https://www.amazon.com/Data-Mining-Analysis-Fundamental-Algorithms/dp/0521766338","","","Artificial Intelligence","Data Science",""
"Data-Intensive Text Processing with MapReduce","2010","Jimmy Lin, Chris Dyer, Graeme Hirst (Series Editor)","0.00","https://images-na.ssl-images-amazon.com/images/I/41k5d3n0FqL._SX403_BO1,204,203,200_.jpg","https://www.amazon.com/Data-Intensive-Processing-MapReduce-Synthesis-Technologies/dp/1608453421","","","Artificial Intelligence","Data Science",""
"Data Mining: Practical Machine Learning Tools and Techniques","2005","Ian H. Witten, Eibe Frank, Mark A. Hall","0.00","https://images-na.ssl-images-amazon.com/images/I/61ZMfe8dA2L._SX399_BO1,204,203,200_.jpg","https://www.amazon.com/Data-Mining-Practical-Techniques-Management/dp/0123748569","","","Artificial Intelligence","Data Science",""
"Mathematical Problems in Data Science","2015","Li M. Chen, Zhixun Su, Bo Jiang","0.00","https://images-na.ssl-images-amazon.com/images/I/41EKFwhzAcL._SX331_BO1,204,203,200_.jpg","https://www.amazon.com/Mathematical-Problems-Data-Science-Theoretical/dp/3319251252","","","Artificial Intelligence","Data Science",""
"Mining of Massive Datasets","2014","Jure Leskovec, Anand Rajaraman, Jeffrey David Ullman","0.00","https://images-na.ssl-images-amazon.com/images/I/51NOqPQ5klL._SX348_BO1,204,203,200_.jpg","https://www.amazon.com/Mining-Massive-Datasets-Jure-Leskovec-ebook/dp/B00N4PM7QI","","","Artificial Intelligence","Data Science",""
"Mining Text Data","2012","Charu C. Aggarwal, ChengXiang Zhai","0.00","https://images-na.ssl-images-amazon.com/images/I/41zDv4AwPFL._SX330_BO1,204,203,200_.jpg","https://www.amazon.com/Mining-Text-Data-Charu-Aggarwal/dp/1461432227","","","Artificial Intelligence","Data Science",""
